Embedding,Scene,Query,Seed,_val
NoobEmbedding,FloorPlan204,ButterKnife,42,-1
NoobEmbedding,FloorPlan204,Cabinet,42,-1
NoobEmbedding,FloorPlan204,Candle,42,-1
NoobEmbedding,FloorPlan204,Cart,42,-1
NoobEmbedding,FloorPlan204,CD,42,-1
NoobEmbedding,FloorPlan204,CellPhone,42,"[12, 20]"
NoobEmbedding,FloorPlan204,Chair,42,"[7, 14]"
NoobEmbedding,FloorPlan204,Cloth,42,-1
NoobEmbedding,FloorPlan204,CoffeeMachine,42,-1
NoobEmbedding,FloorPlan204,CoffeeTable,42,"[14, 14]"
NoobEmbedding,FloorPlan204,CounterTop,42,-1
NoobEmbedding,FloorPlan204,CreditCard,42,"[5, 9]"
NoobEmbedding,FloorPlan204,Cup,42,-1
NoobEmbedding,FloorPlan204,Curtains,42,-1
NoobEmbedding,FloorPlan204,Desk,42,"[2, 2]"
NoobEmbedding,FloorPlan204,DeskLamp,42,"[17, 17]"
NoobEmbedding,FloorPlan204,DiningTable,42,-3
NoobEmbedding,FloorPlan204,DishSponge,42,-1
NoobEmbedding,FloorPlan204,Drawer,42,"[14, 16]"
NoobEmbedding,FloorPlan204,Dresser,42,-1
NoobEmbedding,FloorPlan204,Egg,42,-1
NoobEmbedding,FloorPlan204,Faucet,42,-1
NoobEmbedding,FloorPlan204,FloorLamp,42,"[11, 11]"
NoobEmbedding,FloorPlan204,Footstool,42,-1
NoobEmbedding,FloorPlan204,Fork,42,-1
NoobEmbedding,FloorPlan204,Fridge,42,-1
NoobEmbedding,FloorPlan204,GarbageCan,42,"[7, 7]"
NoobEmbedding,FloorPlan204,HandTowel,42,-1
NoobEmbedding,FloorPlan204,HandTowelHolder,42,-1
NoobEmbedding,FloorPlan204,HousePlant,42,-3
NoobEmbedding,FloorPlan204,Kettle,42,-1
NoobEmbedding,FloorPlan204,KeyChain,42,"[3, 4]"
NoobEmbedding,FloorPlan204,Knife,42,-1
NoobEmbedding,FloorPlan204,Ladle,42,-1
NoobEmbedding,FloorPlan204,Lamp,42,-1
NoobEmbedding,FloorPlan204,Laptop,42,"[6, 6]"
NoobEmbedding,FloorPlan204,LaundryHamper,42,-1
NoobEmbedding,FloorPlan204,Lettuce,42,-1
NoobEmbedding,FloorPlan204,LightSwitch,42,-3
NoobEmbedding,FloorPlan204,Microwave,42,-1
NoobEmbedding,FloorPlan204,Mirror,42,-1
NoobEmbedding,FloorPlan204,Mug,42,-1
NoobEmbedding,FloorPlan204,Newspaper,42,-1
NoobEmbedding,FloorPlan204,Ottoman,42,-1
NoobEmbedding,FloorPlan204,Painting,42,"[12, 16]"
NoobEmbedding,FloorPlan204,Pan,42,-1
NoobEmbedding,FloorPlan204,PaperTowel,42,-1
NoobEmbedding,FloorPlan204,Pen,42,-1
NoobEmbedding,FloorPlan204,Pencil,42,-1
NoobEmbedding,FloorPlan204,PepperShaker,42,-1
NoobEmbedding,FloorPlan204,Pillow,42,"[13, 13]"
NoobEmbedding,FloorPlan204,Plate,42,-1
NoobEmbedding,FloorPlan204,Plunger,42,-1
NoobEmbedding,FloorPlan204,Poster,42,-1
NoobEmbedding,FloorPlan204,Pot,42,-1
NoobEmbedding,FloorPlan204,Potato,42,-1
NoobEmbedding,FloorPlan204,RemoteControl,42,"[13, 14]"
NoobEmbedding,FloorPlan204,RoomDecor,42,-1
NoobEmbedding,FloorPlan204,Safe,42,-3
NoobEmbedding,FloorPlan204,SaltShaker,42,-1
NoobEmbedding,FloorPlan204,ScrubBrush,42,-1
NoobEmbedding,FloorPlan204,Shelf,42,-3
NoobEmbedding,FloorPlan204,ShowerCurtain,42,-1
NoobEmbedding,FloorPlan204,ShowerDoor,42,-1
NoobEmbedding,FloorPlan204,ShowerGlass,42,-1
NoobEmbedding,FloorPlan204,ShowerHead,42,-1
NoobEmbedding,FloorPlan204,SideTable,42,-1
NoobEmbedding,FloorPlan204,Sink,42,-1
NoobEmbedding,FloorPlan204,SinkBasin,42,-1
NoobEmbedding,FloorPlan204,SoapBar,42,-1
NoobEmbedding,FloorPlan204,SoapBottle,42,-1
NoobEmbedding,FloorPlan204,Sofa,42,"[9, 18]"
NoobEmbedding,FloorPlan204,Spatula,42,-1
NoobEmbedding,FloorPlan204,Spoon,42,-1
NoobEmbedding,FloorPlan204,SprayBottle,42,-1
NoobEmbedding,FloorPlan204,Statue,42,"[12, 13]"
NoobEmbedding,FloorPlan204,Stool,42,-1
NoobEmbedding,FloorPlan204,StoveBurner,42,-1
NoobEmbedding,FloorPlan204,StoveKnob,42,-1
NoobEmbedding,FloorPlan204,TableTopDecor,42,-1
NoobEmbedding,FloorPlan204,TeddyBear,42,-1
NoobEmbedding,FloorPlan204,Television,42,"[5, 5]"
NoobEmbedding,FloorPlan204,TennisRacket,42,-1
NoobEmbedding,FloorPlan204,TissueBox,42,-1
NoobEmbedding,FloorPlan204,Toaster,42,-1
NoobEmbedding,FloorPlan204,Toilet,42,-1
NoobEmbedding,FloorPlan204,ToiletPaper,42,-1
NoobEmbedding,FloorPlan204,ToiletPaperHanger,42,-1
NoobEmbedding,FloorPlan204,Tomato,42,-1
NoobEmbedding,FloorPlan204,Towel,42,-1
NoobEmbedding,FloorPlan204,TowelHolder,42,-1
NoobEmbedding,FloorPlan204,TVStand,42,"[5, 5]"
NoobEmbedding,FloorPlan204,Vase,42,-3
NoobEmbedding,FloorPlan204,Watch,42,-1
NoobEmbedding,FloorPlan204,WateringCan,42,-3
NoobEmbedding,FloorPlan204,Window,42,"[6, 12]"
NoobEmbedding,FloorPlan204,WineBottle,42,-1
NoobEmbedding,FloorPlan205,AlarmClock,42,-1
NoobEmbedding,FloorPlan205,Apple,42,-1
NoobEmbedding,FloorPlan205,ArmChair,42,"[5, 10]"
NoobEmbedding,FloorPlan205,BaseballBat,42,-1
NoobEmbedding,FloorPlan205,BasketBall,42,-1
NoobEmbedding,FloorPlan205,Bathtub,42,-1
NoobEmbedding,FloorPlan205,BathtubBasin,42,-1
NoobEmbedding,FloorPlan205,Bed,42,-1
NoobEmbedding,FloorPlan205,Blinds,42,-1
NoobEmbedding,FloorPlan205,Book,42,-1
NoobEmbedding,FloorPlan205,Boots,42,-1
NoobEmbedding,FloorPlan205,Bowl,42,-1
NoobEmbedding,FloorPlan205,Box,42,"[28, 48]"
NoobEmbedding,FloorPlan205,Bread,42,-1
NoobEmbedding,FloorPlan205,ButterKnife,42,-1
NoobEmbedding,FloorPlan205,Cabinet,42,-1
NoobEmbedding,FloorPlan205,Candle,42,-1
NoobEmbedding,FloorPlan205,Cart,42,-1
NoobEmbedding,FloorPlan205,CD,42,-1
NoobEmbedding,FloorPlan205,CellPhone,42,-1
NoobEmbedding,FloorPlan205,Chair,42,"[12, 21]"
NoobEmbedding,FloorPlan205,Cloth,42,-1
NoobEmbedding,FloorPlan205,CoffeeMachine,42,-1
NoobEmbedding,FloorPlan205,CoffeeTable,42,-1
NoobEmbedding,FloorPlan205,CounterTop,42,-1
NoobEmbedding,FloorPlan205,CreditCard,42,"[13, 63]"
NoobEmbedding,FloorPlan205,Cup,42,-1
NoobEmbedding,FloorPlan205,Curtains,42,"[18, 18]"
NoobEmbedding,FloorPlan205,Desk,42,-1
NoobEmbedding,FloorPlan205,DeskLamp,42,"[9, 9]"
NoobEmbedding,FloorPlan205,DiningTable,42,"[11, 11]"
NoobEmbedding,FloorPlan205,DishSponge,42,-1
NoobEmbedding,FloorPlan205,Drawer,42,"[9, 18]"
NoobEmbedding,FloorPlan205,Dresser,42,"[9, 9]"
NoobEmbedding,FloorPlan205,Egg,42,-1
NoobEmbedding,FloorPlan205,Faucet,42,-1
NoobEmbedding,FloorPlan205,FloorLamp,42,"[19, 42]"
NoobEmbedding,FloorPlan205,Footstool,42,-1
NoobEmbedding,FloorPlan205,Fork,42,-1
NoobEmbedding,FloorPlan205,Fridge,42,-1
NoobEmbedding,FloorPlan205,GarbageCan,42,"[10, 16]"
NoobEmbedding,FloorPlan205,HandTowel,42,-1
NoobEmbedding,FloorPlan205,HandTowelHolder,42,-1
NoobEmbedding,FloorPlan205,HousePlant,42,"[8, 16]"
NoobEmbedding,FloorPlan205,Kettle,42,-1
NoobEmbedding,FloorPlan205,KeyChain,42,"[12, 29]"
NoobEmbedding,FloorPlan205,Knife,42,-1
NoobEmbedding,FloorPlan205,Ladle,42,-1
NoobEmbedding,FloorPlan205,Lamp,42,-1
NoobEmbedding,FloorPlan205,Laptop,42,"[6, 10]"
NoobEmbedding,FloorPlan205,LaundryHamper,42,-1
NoobEmbedding,FloorPlan205,Lettuce,42,-1
NoobEmbedding,FloorPlan205,LightSwitch,42,"[15, 45]"
NoobEmbedding,FloorPlan205,Microwave,42,-1
NoobEmbedding,FloorPlan205,Mirror,42,-1
NoobEmbedding,FloorPlan205,Mug,42,-1
NoobEmbedding,FloorPlan205,Newspaper,42,-1
NoobEmbedding,FloorPlan205,Ottoman,42,"[14, 14]"
NoobEmbedding,FloorPlan205,Painting,42,"[11, 11]"
NoobEmbedding,FloorPlan205,Pan,42,-1
NoobEmbedding,FloorPlan205,PaperTowel,42,-1
NoobEmbedding,FloorPlan205,Pen,42,-1
NoobEmbedding,FloorPlan205,Pencil,42,-1
NoobEmbedding,FloorPlan205,PepperShaker,42,-1
NoobEmbedding,FloorPlan205,Pillow,42,"[16, 17]"
NoobEmbedding,FloorPlan205,Plate,42,-1
NoobEmbedding,FloorPlan205,Plunger,42,-1
NoobEmbedding,FloorPlan205,Poster,42,-1
NoobEmbedding,FloorPlan205,Pot,42,-1
NoobEmbedding,FloorPlan205,Potato,42,-1
NoobEmbedding,FloorPlan205,RemoteControl,42,"[6, 10]"
NoobEmbedding,FloorPlan205,RoomDecor,42,-1
NoobEmbedding,FloorPlan205,Safe,42,-1
NoobEmbedding,FloorPlan205,SaltShaker,42,-1
NoobEmbedding,FloorPlan205,ScrubBrush,42,-1
NoobEmbedding,FloorPlan205,Shelf,42,-1
NoobEmbedding,FloorPlan205,ShowerCurtain,42,-1
NoobEmbedding,FloorPlan205,ShowerDoor,42,-1
NoobEmbedding,FloorPlan205,ShowerGlass,42,-1
NoobEmbedding,FloorPlan205,ShowerHead,42,-1
NoobEmbedding,FloorPlan205,SideTable,42,"[5, 5]"
NoobEmbedding,FloorPlan205,Sink,42,-1
NoobEmbedding,FloorPlan205,SinkBasin,42,-1
NoobEmbedding,FloorPlan205,SoapBar,42,-1
NoobEmbedding,FloorPlan205,SoapBottle,42,-1
NoobEmbedding,FloorPlan205,Sofa,42,"[10, 10]"
NoobEmbedding,FloorPlan205,Spatula,42,-1
NoobEmbedding,FloorPlan205,Spoon,42,-1
NoobEmbedding,FloorPlan205,SprayBottle,42,-1
NoobEmbedding,FloorPlan205,Statue,42,"[16, 16]"
NoobEmbedding,FloorPlan205,Stool,42,-1
NoobEmbedding,FloorPlan205,StoveBurner,42,-1
NoobEmbedding,FloorPlan205,StoveKnob,42,-1
NoobEmbedding,FloorPlan205,TableTopDecor,42,-1
NoobEmbedding,FloorPlan205,TeddyBear,42,-1
NoobEmbedding,FloorPlan205,Television,42,"[14, 14]"
NoobEmbedding,FloorPlan205,TennisRacket,42,-1
NoobEmbedding,FloorPlan205,TissueBox,42,-1
NoobEmbedding,FloorPlan205,Toaster,42,-1
NoobEmbedding,FloorPlan205,Toilet,42,-1
NoobEmbedding,FloorPlan205,ToiletPaper,42,-1
NoobEmbedding,FloorPlan205,ToiletPaperHanger,42,-1
NoobEmbedding,FloorPlan205,Tomato,42,-1
NoobEmbedding,FloorPlan205,Towel,42,-1
NoobEmbedding,FloorPlan205,TowelHolder,42,-1
NoobEmbedding,FloorPlan205,TVStand,42,-1
NoobEmbedding,FloorPlan205,Vase,42,-1
NoobEmbedding,FloorPlan205,Watch,42,"[14, 15]"
NoobEmbedding,FloorPlan205,WateringCan,42,"[7, 8]"
NoobEmbedding,FloorPlan205,Window,42,"[12, 12]"
NoobEmbedding,FloorPlan205,WineBottle,42,-1
NoobEmbedding,FloorPlan206,AlarmClock,42,-1
NoobEmbedding,FloorPlan206,Apple,42,-1
NoobEmbedding,FloorPlan206,ArmChair,42,"[12, 12]"
NoobEmbedding,FloorPlan206,BaseballBat,42,-1
NoobEmbedding,FloorPlan206,BasketBall,42,-1
NoobEmbedding,FloorPlan206,Bathtub,42,-1
NoobEmbedding,FloorPlan206,BathtubBasin,42,-1
NoobEmbedding,FloorPlan206,Bed,42,-1
NoobEmbedding,FloorPlan206,Blinds,42,-1
NoobEmbedding,FloorPlan206,Book,42,-1
NoobEmbedding,FloorPlan206,Boots,42,-1
NoobEmbedding,FloorPlan206,Bowl,42,"[8, 12]"
NoobEmbedding,FloorPlan206,Box,42,"[3, 3]"
NoobEmbedding,FloorPlan206,Bread,42,-1
NoobEmbedding,FloorPlan206,ButterKnife,42,-1
NoobEmbedding,FloorPlan206,Cabinet,42,"[15, 16]"
NoobEmbedding,FloorPlan206,Candle,42,-1
NoobEmbedding,FloorPlan206,Cart,42,-1
NoobEmbedding,FloorPlan206,CD,42,-1
NoobEmbedding,FloorPlan206,CellPhone,42,-1
NoobEmbedding,FloorPlan206,Chair,42,-1
NoobEmbedding,FloorPlan206,Cloth,42,-1
NoobEmbedding,FloorPlan206,CoffeeMachine,42,-1
NoobEmbedding,FloorPlan206,CoffeeTable,42,"[8, 8]"
NoobEmbedding,FloorPlan206,CounterTop,42,-1
NoobEmbedding,FloorPlan206,CreditCard,42,"[12, 18]"
NoobEmbedding,FloorPlan206,Cup,42,-1
NoobEmbedding,FloorPlan206,Curtains,42,-1
NoobEmbedding,FloorPlan206,Desk,42,-1
NoobEmbedding,FloorPlan206,DeskLamp,42,-1
NoobEmbedding,FloorPlan206,DiningTable,42,-1
NoobEmbedding,FloorPlan206,DishSponge,42,-1
NoobEmbedding,FloorPlan206,Drawer,42,-1
NoobEmbedding,FloorPlan206,Dresser,42,-1
NoobEmbedding,FloorPlan206,Egg,42,-1
NoobEmbedding,FloorPlan206,Faucet,42,-1
NoobEmbedding,FloorPlan206,FloorLamp,42,"[6, 6]"
NoobEmbedding,FloorPlan206,Footstool,42,-1
NoobEmbedding,FloorPlan206,Fork,42,-1
NoobEmbedding,FloorPlan206,Fridge,42,-1
NoobEmbedding,FloorPlan206,GarbageCan,42,"[14, 35]"
NoobEmbedding,FloorPlan206,HandTowel,42,-1
NoobEmbedding,FloorPlan206,HandTowelHolder,42,-1
NoobEmbedding,FloorPlan206,HousePlant,42,"[9, 9]"
NoobEmbedding,FloorPlan206,Kettle,42,-1
NoobEmbedding,FloorPlan206,KeyChain,42,"[12, 16]"
NoobEmbedding,FloorPlan206,Knife,42,-1
NoobEmbedding,FloorPlan206,Ladle,42,-1
NoobEmbedding,FloorPlan206,Lamp,42,-1
NoobEmbedding,FloorPlan206,Laptop,42,"[2, 2]"
NoobEmbedding,FloorPlan206,LaundryHamper,42,-1
NoobEmbedding,FloorPlan206,Lettuce,42,-1
NoobEmbedding,FloorPlan206,LightSwitch,42,"[16, 29]"
NoobEmbedding,FloorPlan206,Microwave,42,-1
NoobEmbedding,FloorPlan206,Mirror,42,-1
NoobEmbedding,FloorPlan206,Mug,42,-1
NoobEmbedding,FloorPlan206,Newspaper,42,-1
NoobEmbedding,FloorPlan206,Ottoman,42,-1
NoobEmbedding,FloorPlan206,Painting,42,"[7, 7]"
NoobEmbedding,FloorPlan206,Pan,42,-1
NoobEmbedding,FloorPlan206,PaperTowel,42,-1
NoobEmbedding,FloorPlan206,Pen,42,-1
NoobEmbedding,FloorPlan206,Pencil,42,-1
NoobEmbedding,FloorPlan206,PepperShaker,42,-1
NoobEmbedding,FloorPlan206,Pillow,42,"[4, 4]"
NoobEmbedding,FloorPlan206,Plate,42,-1
NoobEmbedding,FloorPlan206,Plunger,42,-1
NoobEmbedding,FloorPlan206,Poster,42,-1
NoobEmbedding,FloorPlan206,Pot,42,-1
NoobEmbedding,FloorPlan206,Potato,42,-1
NoobEmbedding,FloorPlan206,RemoteControl,42,"[14, 26]"
NoobEmbedding,FloorPlan206,RoomDecor,42,-1
NoobEmbedding,FloorPlan206,Safe,42,-1
NoobEmbedding,FloorPlan206,SaltShaker,42,-1
NoobEmbedding,FloorPlan206,ScrubBrush,42,-1
NoobEmbedding,FloorPlan206,Shelf,42,"[1, 3]"
NoobEmbedding,FloorPlan206,ShowerCurtain,42,-1
NoobEmbedding,FloorPlan206,ShowerDoor,42,-1
NoobEmbedding,FloorPlan206,ShowerGlass,42,-1
NoobEmbedding,FloorPlan206,ShowerHead,42,-1
NoobEmbedding,FloorPlan206,SideTable,42,-1
NoobEmbedding,FloorPlan206,Sink,42,-1
NoobEmbedding,FloorPlan206,SinkBasin,42,-1
NoobEmbedding,FloorPlan206,SoapBar,42,-1
NoobEmbedding,FloorPlan206,SoapBottle,42,-1
NoobEmbedding,FloorPlan206,Sofa,42,"[11, 11]"
NoobEmbedding,FloorPlan206,Spatula,42,-1
NoobEmbedding,FloorPlan206,Spoon,42,-1
NoobEmbedding,FloorPlan206,SprayBottle,42,-1
NoobEmbedding,FloorPlan206,Statue,42,"[1, 1]"
NoobEmbedding,FloorPlan206,Stool,42,-1
NoobEmbedding,FloorPlan206,StoveBurner,42,-1
NoobEmbedding,FloorPlan206,StoveKnob,42,-1
NoobEmbedding,FloorPlan206,TableTopDecor,42,-1
NoobEmbedding,FloorPlan206,TeddyBear,42,-1
NoobEmbedding,FloorPlan206,Television,42,"[2, 2]"
NoobEmbedding,FloorPlan206,TennisRacket,42,-1
NoobEmbedding,FloorPlan206,TissueBox,42,-1
NoobEmbedding,FloorPlan206,Toaster,42,-1
NoobEmbedding,FloorPlan206,Toilet,42,-1
NoobEmbedding,FloorPlan206,ToiletPaper,42,-1
NoobEmbedding,FloorPlan206,ToiletPaperHanger,42,-1
NoobEmbedding,FloorPlan206,Tomato,42,-1
NoobEmbedding,FloorPlan206,Towel,42,-1
NoobEmbedding,FloorPlan206,TowelHolder,42,-1
NoobEmbedding,FloorPlan206,TVStand,42,"[2, 4]"
NoobEmbedding,FloorPlan206,Vase,42,"[2, 4]"
NoobEmbedding,FloorPlan206,Watch,42,-1
NoobEmbedding,FloorPlan206,WateringCan,42,-1
NoobEmbedding,FloorPlan206,Window,42,"[6, 12]"
NoobEmbedding,FloorPlan206,WineBottle,42,-1
NoobEmbedding,FloorPlan207,AlarmClock,42,-1
NoobEmbedding,FloorPlan207,Apple,42,-1
NoobEmbedding,FloorPlan207,ArmChair,42,"[4, 8]"
NoobEmbedding,FloorPlan207,BaseballBat,42,-1
NoobEmbedding,FloorPlan207,BasketBall,42,-1
NoobEmbedding,FloorPlan207,Bathtub,42,-1
NoobEmbedding,FloorPlan207,BathtubBasin,42,-1
NoobEmbedding,FloorPlan207,Bed,42,-1
NoobEmbedding,FloorPlan207,Blinds,42,-1
NoobEmbedding,FloorPlan207,Book,42,-1
NoobEmbedding,FloorPlan207,Boots,42,-1
NoobEmbedding,FloorPlan207,Bowl,42,-1
NoobEmbedding,FloorPlan207,Box,42,"[17, 19]"
NoobEmbedding,FloorPlan207,Bread,42,-1
NoobEmbedding,FloorPlan207,ButterKnife,42,-1
NoobEmbedding,FloorPlan207,Cabinet,42,"[18, 19]"
NoobEmbedding,FloorPlan207,Candle,42,-1
NoobEmbedding,FloorPlan207,Cart,42,-1
NoobEmbedding,FloorPlan207,CD,42,-1
NoobEmbedding,FloorPlan207,CellPhone,42,-1
NoobEmbedding,FloorPlan207,Chair,42,-1
NoobEmbedding,FloorPlan207,Cloth,42,-1
NoobEmbedding,FloorPlan207,CoffeeMachine,42,-1
NoobEmbedding,FloorPlan207,CoffeeTable,42,"[9, 9]"
NoobEmbedding,FloorPlan207,CounterTop,42,-1
NoobEmbedding,FloorPlan207,CreditCard,42,"[5, 6]"
NoobEmbedding,FloorPlan207,Cup,42,-1
NoobEmbedding,FloorPlan207,Curtains,42,-1
NoobEmbedding,FloorPlan207,Desk,42,-1
NoobEmbedding,FloorPlan207,DeskLamp,42,-1
NoobEmbedding,FloorPlan207,DiningTable,42,-1
NoobEmbedding,FloorPlan207,DishSponge,42,-1
NoobEmbedding,FloorPlan207,Drawer,42,-1
NoobEmbedding,FloorPlan207,Dresser,42,-1
NoobEmbedding,FloorPlan207,Egg,42,-1
NoobEmbedding,FloorPlan207,Faucet,42,-1
NoobEmbedding,FloorPlan207,FloorLamp,42,"[12, 12]"
NoobEmbedding,FloorPlan207,Footstool,42,-1
NoobEmbedding,FloorPlan207,Fork,42,-1
NoobEmbedding,FloorPlan207,Fridge,42,-1
NoobEmbedding,FloorPlan207,GarbageCan,42,"[11, 11]"
NoobEmbedding,FloorPlan207,HandTowel,42,-1
NoobEmbedding,FloorPlan207,HandTowelHolder,42,-1
NoobEmbedding,FloorPlan207,HousePlant,42,"[19, 22]"
NoobEmbedding,FloorPlan207,Kettle,42,-1
NoobEmbedding,FloorPlan207,KeyChain,42,"[4, 7]"
NoobEmbedding,FloorPlan207,Knife,42,-1
NoobEmbedding,FloorPlan207,Ladle,42,-1
NoobEmbedding,FloorPlan207,Lamp,42,-1
NoobEmbedding,FloorPlan207,Laptop,42,"[14, 14]"
NoobEmbedding,FloorPlan207,LaundryHamper,42,-1
NoobEmbedding,FloorPlan207,Lettuce,42,-1
NoobEmbedding,FloorPlan207,LightSwitch,42,"[14, 15]"
NoobEmbedding,FloorPlan207,Microwave,42,-1
NoobEmbedding,FloorPlan207,Mirror,42,-1
NoobEmbedding,FloorPlan207,Mug,42,-1
NoobEmbedding,FloorPlan207,Newspaper,42,-1
NoobEmbedding,FloorPlan207,Ottoman,42,-1
NoobEmbedding,FloorPlan207,Painting,42,"[4, 8]"
NoobEmbedding,FloorPlan207,Pan,42,-1
NoobEmbedding,FloorPlan207,PaperTowel,42,-1
NoobEmbedding,FloorPlan207,Pen,42,-1
NoobEmbedding,FloorPlan207,Pencil,42,-1
NoobEmbedding,FloorPlan207,PepperShaker,42,-1
NoobEmbedding,FloorPlan207,Pillow,42,"[22, 22]"
NoobEmbedding,FloorPlan207,Plate,42,-1
NoobEmbedding,FloorPlan207,Plunger,42,-1
NoobEmbedding,FloorPlan207,Poster,42,-1
NoobEmbedding,FloorPlan207,Pot,42,-1
NoobEmbedding,FloorPlan207,Potato,42,-1
NoobEmbedding,FloorPlan207,RemoteControl,42,"[9, 10]"
NoobEmbedding,FloorPlan207,RoomDecor,42,-1
NoobEmbedding,FloorPlan207,Safe,42,-1
NoobEmbedding,FloorPlan207,SaltShaker,42,-1
NoobEmbedding,FloorPlan207,ScrubBrush,42,-1
NoobEmbedding,FloorPlan207,Shelf,42,"[4, 5]"
NoobEmbedding,FloorPlan207,ShowerCurtain,42,-1
NoobEmbedding,FloorPlan207,ShowerDoor,42,-1
NoobEmbedding,FloorPlan207,ShowerGlass,42,-1
NoobEmbedding,FloorPlan207,ShowerHead,42,-1
NoobEmbedding,FloorPlan207,SideTable,42,"[13, 13]"
NoobEmbedding,FloorPlan207,Sink,42,-1
NoobEmbedding,FloorPlan207,SinkBasin,42,-1
NoobEmbedding,FloorPlan207,SoapBar,42,-1
NoobEmbedding,FloorPlan207,SoapBottle,42,-1
NoobEmbedding,FloorPlan207,Sofa,42,"[17, 17]"
NoobEmbedding,FloorPlan207,Spatula,42,-1
NoobEmbedding,FloorPlan207,Spoon,42,-1
NoobEmbedding,FloorPlan207,SprayBottle,42,-1
NoobEmbedding,FloorPlan207,Statue,42,"[15, 27]"
NoobEmbedding,FloorPlan207,Stool,42,-1
NoobEmbedding,FloorPlan207,StoveBurner,42,-1
NoobEmbedding,FloorPlan207,StoveKnob,42,-1
NoobEmbedding,FloorPlan207,TableTopDecor,42,-1
NoobEmbedding,FloorPlan207,TeddyBear,42,-1
NoobEmbedding,FloorPlan207,Television,42,"[6, 6]"
NoobEmbedding,FloorPlan207,TennisRacket,42,-1
NoobEmbedding,FloorPlan207,TissueBox,42,-1
NoobEmbedding,FloorPlan207,Toaster,42,-1
NoobEmbedding,FloorPlan207,Toilet,42,-1
NoobEmbedding,FloorPlan207,ToiletPaper,42,-1
NoobEmbedding,FloorPlan207,ToiletPaperHanger,42,-1
NoobEmbedding,FloorPlan207,Tomato,42,-1
NoobEmbedding,FloorPlan207,Towel,42,-1
NoobEmbedding,FloorPlan207,TowelHolder,42,-1
NoobEmbedding,FloorPlan207,TVStand,42,"[6, 6]"
NoobEmbedding,FloorPlan207,Vase,42,"[15, 47]"
NoobEmbedding,FloorPlan207,Watch,42,"[12, 14]"
NoobEmbedding,FloorPlan207,WateringCan,42,-1
NoobEmbedding,FloorPlan207,Window,42,"[11, 16]"
NoobEmbedding,FloorPlan207,WineBottle,42,-1
NoobEmbedding,FloorPlan208,AlarmClock,42,-1
NoobEmbedding,FloorPlan208,Apple,42,-1
NoobEmbedding,FloorPlan208,ArmChair,42,"[11, 11]"
NoobEmbedding,FloorPlan208,BaseballBat,42,-1
NoobEmbedding,FloorPlan208,BasketBall,42,-1
NoobEmbedding,FloorPlan208,Bathtub,42,-1
NoobEmbedding,FloorPlan208,BathtubBasin,42,-1
NoobEmbedding,FloorPlan208,Bed,42,-1
NoobEmbedding,FloorPlan208,Blinds,42,-1
NoobEmbedding,FloorPlan208,Book,42,-1
NoobEmbedding,FloorPlan208,Boots,42,-1
NoobEmbedding,FloorPlan208,Bowl,42,-1
NoobEmbedding,FloorPlan208,Box,42,"[8, 26]"
NoobEmbedding,FloorPlan208,Bread,42,-1
NoobEmbedding,FloorPlan208,ButterKnife,42,-1
NoobEmbedding,FloorPlan208,Cabinet,42,-1
NoobEmbedding,FloorPlan208,Candle,42,-1
NoobEmbedding,FloorPlan208,Cart,42,-1
NoobEmbedding,FloorPlan208,CD,42,-1
NoobEmbedding,FloorPlan208,CellPhone,42,-1
NoobEmbedding,FloorPlan208,Chair,42,"[10, 20]"
NoobEmbedding,FloorPlan208,Cloth,42,-1
NoobEmbedding,FloorPlan208,CoffeeMachine,42,-1
NoobEmbedding,FloorPlan208,CoffeeTable,42,-1
NoobEmbedding,FloorPlan208,CounterTop,42,-1
NoobEmbedding,FloorPlan208,CreditCard,42,"[13, 33]"
NoobEmbedding,FloorPlan208,Cup,42,-1
NoobEmbedding,FloorPlan208,Curtains,42,-1
NoobEmbedding,FloorPlan208,Desk,42,-1
NoobEmbedding,FloorPlan208,DeskLamp,42,-1
NoobEmbedding,FloorPlan208,DiningTable,42,"[13, 13]"
NoobEmbedding,FloorPlan208,DishSponge,42,-1
NoobEmbedding,FloorPlan208,Drawer,42,"[12, 14]"
NoobEmbedding,FloorPlan208,Dresser,42,-1
NoobEmbedding,FloorPlan208,Egg,42,-1
NoobEmbedding,FloorPlan208,Faucet,42,-1
NoobEmbedding,FloorPlan208,FloorLamp,42,"[8, 8]"
NoobEmbedding,FloorPlan208,Footstool,42,-1
NoobEmbedding,FloorPlan208,Fork,42,-1
NoobEmbedding,FloorPlan208,Fridge,42,-1
NoobEmbedding,FloorPlan208,GarbageCan,42,-3
NoobEmbedding,FloorPlan208,HandTowel,42,-1
NoobEmbedding,FloorPlan208,HandTowelHolder,42,-1
NoobEmbedding,FloorPlan208,HousePlant,42,"[10, 18]"
NoobEmbedding,FloorPlan208,Kettle,42,-1
NoobEmbedding,FloorPlan208,KeyChain,42,"[12, 25]"
NoobEmbedding,FloorPlan208,Knife,42,-1
NoobEmbedding,FloorPlan208,Ladle,42,-1
NoobEmbedding,FloorPlan208,Lamp,42,-1
NoobEmbedding,FloorPlan208,Laptop,42,"[13, 134]"
NoobEmbedding,FloorPlan208,LaundryHamper,42,-1
NoobEmbedding,FloorPlan208,Lettuce,42,-1
NoobEmbedding,FloorPlan208,LightSwitch,42,"[7, 9]"
NoobEmbedding,FloorPlan208,Microwave,42,-1
